id,url,crawled_date,domain,ten,gia,xuat_xu,tinh_trang,dong_xe,so_cho_ngoi,nhien_lieu,hop_so
581e41a3-666e-41af-9a37-e3919a3f99b0,https://xe.chotot.com/mua-ban-oto-thanh-pho-vinh-yen-vinh-phuc/93547007.htm,2022-06-27 10:09:58.329684,xe.chotot.com,💥Mazda CX5. 2.5AT Cao cấp. Sx 2017,690.000.000,Việt Nam,Đã sử dụng,CX 5,5,Xăng,Tự động
c996d91d-12af-4a6d-bf14-efb0a1f46a21,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/91002895.htm,2022-06-27 10:09:58.334686,xe.chotot.com,LUX A ĐỦ MÀU GIAO NGAY. GÓP 7TR MỖI THÁNG,750.000.000,Việt Nam,Mới,E Class,5,Xăng,Tự động
7d5eecc0-11ed-452f-b00f-db26a5ff9a24,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/96374342.htm,2022-06-27 10:09:58.531724,xe.chotot.com,Chevrolet Captiva LTZ 2.4 AT 2011,345.000.000,,Đã sử dụng,Captiva,,Xăng,Tự động
1596530f-884e-4f4d-afec-db6b26ae7f7b,https://xe.chotot.com/mua-ban-oto-quan-11-tp-ho-chi-minh/96373789.htm,2022-06-27 10:09:58.893716,xe.chotot.com,Camry 1995.chính chủ đang xài.bao đẹp.bao xài,130.000.000,Nhật Bản,Đã sử dụng,Camry,5,Xăng,Số sàn
9bb4a304-d3e9-40f8-8e90-5c1db33d8bef,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/94999932.htm,2022-06-27 10:10:00.857909,xe.chotot.com,Nisan 2.5 EL PremiumR 2019,559.000.000,Thái Lan,Đã sử dụng,Navara,5,Dầu,Tự động
bc1bfbc9-af55-4ccb-a968-a7a46b01fca8,https://xe.chotot.com/mua-ban-oto-quan-11-tp-ho-chi-minh/96348288.htm,2022-06-27 10:10:00.873907,xe.chotot.com,innova 2.0E 10/2018 xe gia đình sử dụng từ đầu,579.000.000,,Đã sử dụng,Innova,8,Xăng,Số sàn
80a0098a-c296-4f88-bf49-9ad377aee6e2,https://xe.chotot.com/mua-ban-oto-quan-6-tp-ho-chi-minh/96020598.htm,2022-06-27 10:10:01.497955,xe.chotot.com,cần bán HYUNDAI GRAND I10 1.2AT,365.000.000,Việt Nam,Đã sử dụng,Grand i10,5,Xăng,Tự động
fdbb06b6-4d5d-4c8a-8b99-3b47ee830703,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/95538197.htm,2022-06-27 10:10:01.949999,xe.chotot.com,Toyota Land Cruiser Model 2021 Số 1 Việt Nam,5.380.000.000,,Đã sử dụng,Land Cruiser,,Xăng,Tự động
e7283593-2858-41bc-b1b3-bcacdf3ed98f,https://xe.chotot.com/mua-ban-oto-quan-bac-tu-liem-ha-noi/95836353.htm,2022-06-27 10:10:01.955001,xe.chotot.com,𝙃𝙔𝙐𝙉𝘿𝘼𝙄 𝘾𝙍𝙀𝙏𝘼 – 𝙓𝙀 𝙉𝙃𝘼̣̂𝙋 𝙎𝙄𝙀̂𝙐 𝙃𝙊𝙏,160.000.000,Nước khác,Mới,Creta,5,Xăng,Tự động
34252104-7512-48a7-a53d-11e2d993dc38,https://xe.chotot.com/mua-ban-oto-quan-ha-dong-ha-noi/96223513.htm,2022-06-27 10:10:02.012737,xe.chotot.com,Bán Mazda 3 2018 1 chủ từ mới,550.000.000,Việt Nam,Đã sử dụng,3,5,Xăng,Tự động
3cc4ac56-2c60-48f0-8da9-53389e468451,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/96283163.htm,2022-06-27 10:10:02.106019,xe.chotot.com,Mitsubishi Xpander 1.5 AT 2020,578.000.000,Việt Nam,Đã sử dụng,Xpander,7,Xăng,Tự động
259988bc-e906-4e1a-88dd-eb94e81ec766,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/96360841.htm,2022-06-27 10:10:02.111020,xe.chotot.com,chính chủ cần bán dícovery hse lux sx2015 đki 2016,1.489.000.000,Nước khác,Đã sử dụng,Discovery,8,Xăng,Tự động
07766722-b45f-4f1e-b490-add5fc465012,https://xe.chotot.com/mua-ban-oto-quan-hai-chau-da-nang/93000614.htm,2022-06-27 10:10:02.541559,xe.chotot.com,Hyundai Creta 22 xe có sớm tặng phụ kiện,620.000.000,Nước khác,Mới,Coupe,,Xăng,Tự động
3275dfde-b9e7-4a99-bdb7-b21eecc64f53,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/96127364.htm,2022-06-27 10:10:02.698743,xe.chotot.com,Suzuki Switf Glx,498.000.000,Thái Lan,Đã sử dụng,Swift,5,Xăng,Tự động
f93ed51a-5686-4640-8ecf-52316be3cfc6,https://xe.chotot.com/mua-ban-oto-quan-binh-thanh-tp-ho-chi-minh/96264717.htm,2022-06-27 10:10:02.774741,xe.chotot.com,FORTUNER 2013 - Màu Đen - BS Tp.HCM,575.000.000,,Đã sử dụng,Fortuner,7,Xăng,Tự động
a759668a-a57c-4440-a341-f8f0195d30af,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/95602412.htm,2022-06-27 10:10:03.241551,xe.chotot.com,MAZDA Bt50 2.2At 2019. BH 1Năm. XE BÁN TẠI HÃNG,609.000.000,Thái Lan,Đã sử dụng,BT 50,5,Dầu,Tự động
6f149d5d-b69d-4534-b951-e29adc1b7969,https://xe.chotot.com/mua-ban-oto-thanh-pho-nha-trang-khanh-hoa/96091739.htm,2022-06-27 10:10:03.272602,xe.chotot.com,XE SANG LUX A GIẢM GIÁ SẬP SÀN,690.000.000,,Mới,Lux,,Xăng,Tự động
abff2df0-4eb9-45e7-930e-796cb21ee768,https://xe.chotot.com/mua-ban-oto-quan-bac-tu-liem-ha-noi/94925615.htm,2022-06-27 10:10:03.543258,xe.chotot.com,Bán Yaris 2016,486.000.000,Thái Lan,Đã sử dụng,Yaris,5,Xăng,Tự động
a8250102-4980-460d-8c49-84c703e86acd,https://xe.chotot.com/mua-ban-oto-quan-phu-nhuan-tp-ho-chi-minh/95662196.htm,2022-06-27 10:10:03.966533,xe.chotot.com,kiamonig picato. 1.25. nhập khẩu từ mới 1 chủ,280.000.000,Hàn Quốc,Đã sử dụng,Picanto,5,Xăng,Tự động
4b42fb32-21f0-4591-8299-3c3755ae5d61,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/92140769.htm,2022-06-27 10:10:04.283135,xe.chotot.com,MERCEDES C 250 2018 MỚI XUẤT SẮC,1.180.000.000,Việt Nam,Đã sử dụng,C Class,5,Xăng,Tự động
46874a81-e28b-4852-a549-8c6b8a3d41e6,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/95708088.htm,2022-06-27 10:10:05.632529,xe.chotot.com,Mazda 3 1.5 AT 2019 đi 38.000 lên full đồ chơi,588.000.000,Việt Nam,Đã sử dụng,3,5,Xăng,Tự động
e930076a-dd70-4a80-98c1-972455481dba,https://xe.chotot.com/mua-ban-oto-thanh-pho-phan-thiet-binh-thuan/96373855.htm,2022-06-27 10:10:05.958108,xe.chotot.com,xe chính chủ. hoạt động tốt. còn đủ 2 cầu,125.000.000,,Đã sử dụng,Escape,5,Xăng,Tự động
522151b1-0f05-47b1-b374-6bfaed3916fe,https://xe.chotot.com/mua-ban-oto-quan-8-tp-ho-chi-minh/94493092.htm,2022-06-27 10:10:06.268160,xe.chotot.com,BMW 523i full optione màu trắng model 2011,635.000.000,Đức,Đã sử dụng,5 Series,5,Xăng,Tự động
5002b4ed-9991-4fe2-9298-de49905601fa,https://xe.chotot.com/mua-ban-oto-thanh-pho-my-tho-tien-giang/93915993.htm,2022-06-27 10:10:06.895488,xe.chotot.com,Kia Morning Si 2016,259.000.000,Việt Nam,Đã sử dụng,Morning,5,Xăng,Số sàn
53f9f505-22b6-42b5-98cc-7a5b9b9244e9,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/96373868.htm,2022-06-27 10:10:06.924153,xe.chotot.com,Kia Morning MT SI 2018,265.000.000,,Đã sử dụng,Morning,,Xăng,Số sàn
098803da-b1f0-42b4-b5bc-68b75864e8f5,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/96222364.htm,2022-06-27 10:10:07.114157,xe.chotot.com,Bảo Đảm đi xa êm ngon lạnh teo tập lái hết bài,45.000.000,,Đã sử dụng,Accord,,Xăng,Số sàn
12b65a4a-68f1-4fb3-8f01-d5f06987b200,https://xe.chotot.com/mua-ban-oto-thanh-pho-thuan-an-binh-duong/96346129.htm,2022-06-27 10:10:07.223794,xe.chotot.com,Cần ra gấp em cọp  hiệu For kiểu dáng thể thao 5c,110.000.000,,Đã sử dụng,Escape,5,Xăng,Tự động
cb33e7c7-30b1-4b6d-944d-df1b85ee798f,https://xe.chotot.com/mua-ban-oto-quan-1-tp-ho-chi-minh/95934243.htm,2022-06-27 10:10:07.347903,xe.chotot.com,EVEREST 2 CẦU BI-TURBO BHÀNH CHÍNH HÃNG FORD 1 NĂM,1.169.000.000,Thái Lan,Đã sử dụng,Everest,7,Dầu,Tự động
762cd4a7-d533-4cf4-84b0-2c68ea5b35e9,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/95980383.htm,2022-06-27 10:10:07.696165,xe.chotot.com,cần bán nissan sunny 2018 MT nhận đổi xe khác,305.000.000,,Đã sử dụng,Sunny,5,Xăng,Số sàn
56453079-1217-443e-98d4-08f12c0bd6aa,https://xe.chotot.com/mua-ban-oto-huyen-hoai-duc-ha-noi/96079435.htm,2022-06-27 10:10:08.120800,xe.chotot.com,Bán moning Van 2010 số tự động. Nhập Hàn 2013.,158.000.000,Hàn Quốc,Đã sử dụng,Morning,2,Xăng,Tự động
af636ce1-9513-46af-8590-387f62bcecff,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/96153152.htm,2022-06-27 10:10:08.152831,xe.chotot.com,"FORD EVEREST 2 CẦU BI-TURBO, BH CHÍNH HÃNG 1 NĂM.",1.229.000.000,Thái Lan,Đã sử dụng,Everest,7,Dầu,Tự động
5912f0f8-b614-4b11-b408-310199db7cc6,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/95516719.htm,2022-06-27 10:10:08.324210,xe.chotot.com,Peugeot 208 sản xuất 2013,360.000.000,,Đã sử dụng,208,5,Xăng,Tự động
06529774-0e49-4fd9-b736-d705bb7c2b50,https://xe.chotot.com/mua-ban-oto-huyen-xuyen-moc-ba-ria-vung-tau/96252649.htm,2022-06-27 10:10:08.561221,xe.chotot.com,đoi 7c ban acent odo 26ngan,468.000.000,,Đã sử dụng,Accent,5,Xăng,Tự động
fbecf60a-5850-47bc-8936-a7ac8b49869e,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/96373895.htm,2022-06-27 10:10:08.567223,xe.chotot.com,mazda 3 sx 2016 màu trắng biển hà nội rất mới,495.000.000,,Đã sử dụng,3,5,Xăng,Tự động
a0af91c1-45d9-4529-a14f-24cfd48838a5,https://xe.chotot.com/mua-ban-oto-quan-son-tra-da-nang/96373917.htm,2022-06-27 10:10:09.092781,xe.chotot.com,Bán mitsubishi lancer 1.6 cvt,160.000.000,Nước khác,Đã sử dụng,Lancer,5,Xăng,Tự động
5f5d3848-4169-40a4-9f75-dafcc4bec31b,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/96320538.htm,2022-06-27 10:10:10.388235,xe.chotot.com,Bán xe chính chủ,455.000.000,Nước khác,Đã sử dụng,Innova,8,Xăng,Tự động
1d86cafc-02cb-4446-97e1-e3401b153829,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/96371764.htm,2022-06-27 10:10:10.482294,xe.chotot.com,"Captiva LTZ 2009 máy dầu, siêu tiết kiệm",360.000.000,Mỹ,Đã sử dụng,Captiva,7,Dầu,Tự động
a1b925b6-5570-48ef-baf4-807ba8c4b308,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/95137754.htm,2022-06-27 10:10:10.750299,xe.chotot.com,Toyota Camry 2.0E 2018 siêu lướt 30.000km,835.000.000,Việt Nam,Đã sử dụng,Camry,5,Xăng,Tự động
fafc15ec-d8c5-4c2f-b337-a39916759944,https://xe.chotot.com/mua-ban-oto-quan-ba-dinh-ha-noi/95728734.htm,2022-06-27 10:10:10.783300,xe.chotot.com,ford ranger witrack máy dầu 2.2 số tự động xe đẹp,468.000.000,Thái Lan,Đã sử dụng,Ranger,5,Dầu,Tự động
5f5c4c68-6b61-4dfd-bfd6-174567455f20,https://xe.chotot.com/mua-ban-oto-huyen-long-thanh-dong-nai/96082808.htm,2022-06-27 10:10:10.923240,xe.chotot.com,Hyundai i10 sedan số sàn bản đủ 2019 chính chủ ạ!,357.000.000,Việt Nam,Đã sử dụng,Grand i10,5,Xăng,Số sàn
d7ea3dbb-5b83-46c1-b65a-f2c685e11f89,https://xe.chotot.com/mua-ban-oto-quan-hai-chau-da-nang/96330228.htm,2022-06-27 10:10:11.084456,xe.chotot.com,🔥 LEXUS GX470 MODEL 2008 SIÊU MỚI ❤️♥️❤️,1.150.000.000,,Đã sử dụng,GX,7,Xăng,Tự động
d1fbd74c-39b0-4d64-a832-5fb5401ed366,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/86491262.htm,2022-06-27 10:10:12.022406,xe.chotot.com,Mitsubishi Triton 2022 Tự động Giá Tốt,650.000.000,Thái Lan,Mới,Triton,5,Dầu,Tự động
907b865f-00fc-46c9-bb97-6481c3362bb5,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/95733040.htm,2022-06-27 10:10:12.412533,xe.chotot.com,XE SẴN KHO CHỈ CẦN TRẢ TRƯỚC 150tr GIAO XE THÁNG 6,428.000.000,Hàn Quốc,Mới,Accent,5,Xăng,Tự động
79353ab2-0049-4257-af2e-f1ca6d7865d2,https://xe.chotot.com/mua-ban-oto-quan-tay-ho-ha-noi/88861398.htm,2022-06-27 10:10:13.674181,xe.chotot.com,Honda CRV 2022 - ƯU ĐÃI LỚN - ĐỦ XE - GIAO NGAY,1.058.000.000,,Đã sử dụng,CR V,,Xăng,Tự động
ea7f324b-7891-492f-8c36-8d92969b5de9,https://xe.chotot.com/mua-ban-oto-quan-dong-da-ha-noi/95723781.htm,2022-06-27 10:10:13.720419,xe.chotot.com,LandRover Range Rover Sport HSE model 2017 đk 2018,3.550.000.000,,Đã sử dụng,Range Rover Sport,5,Xăng,Tự động
57ab4ded-6a45-4d9e-ac14-0979938d8939,https://xe.chotot.com/mua-ban-oto-thanh-pho-pleiku-gia-lai/95687883.htm,2022-06-27 10:10:13.906436,xe.chotot.com,Spart van 2017 !,163.000.000,Việt Nam,Đã sử dụng,Spark,5,Xăng,Số sàn
c265a401-5fad-4228-9907-d24c7ae33964,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/95982356.htm,2022-06-27 10:10:14.439442,xe.chotot.com,Cần bán Ford Ranger XLS số tự động 1 cầu máy dầu,485.000.000,Thái Lan,Đã sử dụng,Ranger,5,Dầu,Tự động
507208d3-58e0-483f-9248-75612454f08c,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/96106791.htm,2022-06-27 10:10:14.626459,xe.chotot.com,💥TOYOTA VELOZ 2022 ✅ĐỦ MÀU ✅ GIAO NGAY,648.000.000,Nước khác,Mới,Veloz,7,Xăng,Tự động
32b0f247-146f-437a-83c5-e2701e12c233,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/95979351.htm,2022-06-27 10:10:14.871028,xe.chotot.com,Bán ngay Xe Mazda CX5 2.5 AT 2WD 2019 bao check,835.000.000,,Đã sử dụng,CX 5,5,Xăng,Tự động
97a04d20-fa84-4bf2-a0ea-88e6c27b3258,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/96235659.htm,2022-06-27 10:10:15.154661,xe.chotot.com,Raptor đăng kí lần đầu 2019 độ nhiều đồ chơi,1.200.000.000,Thái Lan,Đã sử dụng,Ranger,5,Xăng,Tự động
652e0579-b524-4aa8-a6c2-551caad84e40,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/95398900.htm,2022-06-27 10:10:15.310341,xe.chotot.com,TOYOTA CAMRY 2.5AT 2010  - XE NHẬP KHẨU MỸ,635.000.000,,Đã sử dụng,Camry,5,Xăng,Tự động
c451ba87-635b-4cc1-87a8-9680cc18fbfa,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/94955092.htm,2022-06-27 10:10:15.728200,xe.chotot.com,Cần bán Sorento Signature AWD Full xăng 2021,1.199.000.000,Việt Nam,Đã sử dụng,Sorento,7,Xăng,Tự động
ccd51a0b-49d4-447c-997a-db2c1fcc81b1,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/91396465.htm,2022-06-27 10:10:15.932186,xe.chotot.com,Siêu Hấp Dẫn Xpander 2022 đã về nhận lãi suất 0%,588.000.000,Nhật Bản,Mới,Xpander,7,Xăng,Tự động
bb35498e-43d2-47fd-a7fd-d3a9714259ee,https://xe.chotot.com/mua-ban-oto-quan-bac-tu-liem-ha-noi/96200015.htm,2022-06-27 10:10:16.225248,xe.chotot.com,"pajero gls v93 sản xuất 2014, màu vàng",999.000.000,,Đã sử dụng,Pajero,7,Xăng,Tự động
8a07dd2e-f4e7-4322-b42d-74efc195d995,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/96191626.htm,2022-06-27 10:10:16.271256,xe.chotot.com,Nhà em bán Jolie SS số sàn 2005,125.000.000,,Đã sử dụng,Jolie,8,Xăng,Số sàn
46cb3c28-18d0-4e59-99d6-cb007a6753e6,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-dau-mot-binh-duong/96373403.htm,2022-06-27 10:10:16.365216,xe.chotot.com,Bán xe Camry 2.5Q 2021,1.315.000.000,Thái Lan,Đã sử dụng,Camry,5,Xăng,Tự động
d865e416-ec25-4027-98c2-f47b8324c102,https://xe.chotot.com/mua-ban-oto-quan-3-tp-ho-chi-minh/95695036.htm,2022-06-27 10:10:16.985543,xe.chotot.com,KIA SOLUTO DELUXE BẢN ĐỦ 1.4 MT 2020,368.000.000,Việt Nam,Đã sử dụng,Soluto,5,Xăng,Số sàn
6ca172db-4e37-4405-bdb3-e5c46c65458d,https://xe.chotot.com/mua-ban-oto-huyen-thong-nhat-dong-nai/95751661.htm,2022-06-27 10:10:17.689893,xe.chotot.com,Bán gấp 7 chỗ máy đầu tupbo,76.000.000,,Đã sử dụng,Dòng khác,,Dầu,Số sàn
44aef22d-1324-48f8-9b32-6931b11df570,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/94432028.htm,2022-06-27 10:10:17.813584,xe.chotot.com,Accent 2021 bản full tự động,548.000.000,Việt Nam,Đã sử dụng,Accent,5,Xăng,Tự động
04d19d43-5f9d-4156-958b-463d2455c282,https://xe.chotot.com/mua-ban-oto-quan-8-tp-ho-chi-minh/70843820.htm,2022-06-27 10:10:18.653708,xe.chotot.com,FORD FOCUS 2017 180HP LÊN FULL ĐỒ CHƠI CHẠY CỰC ĐÃ,439.668.668,Việt Nam,Đã sử dụng,Focus,5,Xăng,Tự động
19919758-76f3-430a-b7d0-37c1f185cbf5,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/96321666.htm,2022-06-27 10:10:18.825617,xe.chotot.com,Kia Cerato siêu lướt. Giá thương lượng,530.000.000,Việt Nam,Đã sử dụng,Cerato,5,Xăng,Tự động
eff71d56-edd7-4f9f-875a-ef669f8787a3,https://xe.chotot.com/mua-ban-oto-quan-phu-nhuan-tp-ho-chi-minh/84233884.htm,2022-06-27 10:10:19.244642,xe.chotot.com,TOYOTA Highlander Vàng Model 2011 Nhập Mỹ 1 Chủ,799.000.000,Nước khác,Đã sử dụng,Highlander,7,Xăng,Tự động
2f84d2aa-dfad-45cb-a7b9-8f803f380472,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/93945704.htm,2022-06-27 10:10:19.414693,xe.chotot.com,SUZUKI XL7 2022 CHỈ VỚI 90TR NHẬN XE NGAY,90.000.000,Nước khác,Mới,XL 7,7,Xăng,Tự động
4822c22b-14c0-44f1-aa36-aab05b48453f,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/95102420.htm,2022-06-27 10:10:20.363682,xe.chotot.com,Mercedes C250 2011 tư nhân odo 14.9 vạn bao check,475.000.000,,Đã sử dụng,C Class,5,Xăng,Tự động
bd8013e5-c992-4e11-99dc-0b60b5c2a0cb,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/95364972.htm,2022-06-27 10:10:20.503685,xe.chotot.com,INNOVA 2.0E 2016 XE CỌP .BÁN TẠI HÃNG,539.000.000,,Đã sử dụng,Innova,8,Xăng,Số sàn
81b99e09-295f-4304-be14-0579cd8652e4,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/96256586.htm,2022-06-27 10:10:20.692922,xe.chotot.com,BMW GT 535i 2010,800.000.000,,Đã sử dụng,Dòng khác,,Xăng,Tự động
5f0d2fa6-f9a2-460c-813e-17c31efae836,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/95981118.htm,2022-06-27 10:10:20.860705,xe.chotot.com,CHỢ XE BIÊN HOÀ BÁN XE 1 CHỦ MUA MỚI TỪ ĐẦU,565.000.000,Thái Lan,Đã sử dụng,Ranger,5,Dầu,Tự động
c591a3d6-2875-4cf6-b8ad-4546502b2c90,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/96260686.htm,2022-06-27 10:10:21.234721,xe.chotot.com,Chính chủ cần bán Chevrolet Spark MT 2016,150.000.000,Việt Nam,Đã sử dụng,Spark,2,Xăng,Số sàn
bdbc0834-7e35-4c83-884a-b9a653bcf1ce,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/95916261.htm,2022-06-27 10:10:21.239720,xe.chotot.com,MG5 STD giao ngay tháng 6 giá dự kiến 515tr,515.000.000,Thái Lan,Mới,5,5,Xăng,Tự động
4efb72a0-4b1f-4ceb-9bc0-5b553e09bea0,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/96070220.htm,2022-06-27 10:10:21.746834,xe.chotot.com,Hyundai Accent 2020 màu trắng số tự động,495.000.000,,Đã sử dụng,Accent,,Xăng,Tự động
f533c8ba-dea1-480c-a089-296915f3d856,https://xe.chotot.com/mua-ban-oto-huyen-nha-be-tp-ho-chi-minh/96100526.htm,2022-06-27 10:10:21.903931,xe.chotot.com,Bán Mazda 3FL 1.5AT đời T12/2017 thắng điện mới90%,555.000.000,Việt Nam,Đã sử dụng,3,5,Xăng,Tự động
07ad89f6-5d5a-47aa-a032-f139fc9c31c5,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/95956524.htm,2022-06-27 10:10:22.205242,xe.chotot.com,Mazda 2020 Luxury 2.0,795.000.000,Việt Nam,Đã sử dụng,6,5,Xăng,Tự động
a3207781-98f6-4eec-8518-90d77fcc5aa6,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/96373716.htm,2022-06-27 10:10:22.838777,xe.chotot.com,KIA SPORTTAGE BOOKING GIAO XE THÁNG 7,899.000.000,Việt Nam,Mới,Sportage,5,Dầu,Tự động
504e6004-d542-418e-a267-86cc0b42ce15,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/96235779.htm,2022-06-27 10:10:23.320862,xe.chotot.com,Everest std máy dầu 2019 còn bảo hiểm,950.000.000,Thái Lan,Đã sử dụng,Everest,7,Dầu,Tự động
aec4e3a5-86e5-4713-ba4e-d5c79626a3ab,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/96153129.htm,2022-06-27 10:10:23.945258,xe.chotot.com,Cần bán xe Memercedes benz c250 Exclusive 2016,986.000.000,,Đã sử dụng,E Class,,Xăng,Tự động
b3855d80-2261-4fb9-8473-d509348832dd,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/96169778.htm,2022-06-27 10:10:24.287117,xe.chotot.com,INFINITY G37 CONVERTIBLE 2009 - MỘT ĐỜI CHỦ,1.400.000.000,,Đã sử dụng,G37,4,Xăng,Tự động
f93c2477-e52f-4b5f-ae01-8d335aaa5680,https://xe.chotot.com/mua-ban-oto-thanh-pho-di-an-binh-duong/96131907.htm,2022-06-27 10:10:24.508885,xe.chotot.com,Chevrolet Cruze 2017 AT Trắng,428.000.000,Việt Nam,Đã sử dụng,Cruze,5,Xăng,Tự động
cc9cd092-3167-46fb-a80e-a6b273289459,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/96030317.htm,2022-06-27 10:10:25.160871,xe.chotot.com,mishubitshi zinger số tự động 2010 một chủ sử dung,275.000.000,Việt Nam,Đã sử dụng,Zinger,7,Xăng,Tự động
e0db77df-a3b8-415f-ba12-57e7c88ddaa8,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-dau-mot-binh-duong/96102078.htm,2022-06-27 10:10:25.315380,xe.chotot.com,VIOS 2018 SỐ TỰ ĐỘNG MÀU TRẮNG SIÊU ĐẸP,445.000.000,,Đã sử dụng,Vios,,Xăng,Tự động
86f13eb7-ca61-4b43-9642-6a9be3a2a028,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/96286807.htm,2022-06-27 10:10:25.688875,xe.chotot.com,Corolla nhập Nhật Bản 1997 - EFI,115.000.000,Nhật Bản,Đã sử dụng,Corolla,,Xăng,Số sàn
695e5371-d291-4bc4-8aba-85fc96f5dd0d,https://xe.chotot.com/mua-ban-oto-thanh-pho-di-an-binh-duong/95965032.htm,2022-06-27 10:10:25.970680,xe.chotot.com,Volkswagen Polo 2018 1.6 AT Đỏ,545.000.000,Việt Nam,Đã sử dụng,Polo,5,Xăng,Tự động
32313977-ba77-4a01-b6a9-792ed37edca6,https://xe.chotot.com/mua-ban-oto-thi-xa-tan-uyen-binh-duong/96374521.htm,2022-06-27 10:10:26.047284,xe.chotot.com,Kia Rio 2015,290.000.000,Hàn Quốc,Đã sử dụng,Rio,5,Xăng,Số sàn
a5628783-2310-4f81-859a-c7e5f51d9b8a,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/96161256.htm,2022-06-27 10:10:26.141355,xe.chotot.com,Honda CRV L 2018,880.000.000,Thái Lan,Đã sử dụng,CR V,7,Xăng,Tự động
7e7d9961-b99a-4ca5-964b-0149b3c1325e,https://xe.chotot.com/mua-ban-oto-thanh-pho-my-tho-tien-giang/96374522.htm,2022-06-27 10:10:26.627704,xe.chotot.com,xe mới nhập khẩu thái lan,515.000.000,Thái Lan,Mới,Dòng khác,5,Xăng,Tự động
82241c90-5dcb-4cad-8999-c71e4cbef127,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/95759140.htm,2022-06-27 10:10:26.634703,xe.chotot.com,Kia cerato 1.6 2018,545.000.000,,Đã sử dụng,Cerato,,Xăng,Tự động
